Id,DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Shops_2,Price,PriceMtsq,RemainSquare
2394,61,3.0,67.77876252417533,43.30097849857714,8.0,7.0,9.0,1978,0.300322518,1,1,52,10311,6,900.0,1,9,1,290761.52806687326,4289.861856996347,16.477784025598197
12029,23,1.0,38.866786642605675,37.866786642605675,1.0,5.0,17.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,103781.33055404648,2670.180365265433,0.0
15962,32,2.0,48.68165210174354,29.931208182449087,6.0,9.0,9.0,1968,0.135649789,1,1,46,7960,6,350.0,3,11,1,213393.44980063225,4383.447163104589,12.750443919294451
3947,46,2.0,42.36272726477026,32.04769690933015,5.0,3.0,5.0,1963,0.188783766,1,1,31,6137,4,900.0,0,1,1,174604.209581904,4121.647043416597,5.315030355440108
16429,57,3.0,71.55496139752924,63.55496139752924,8.0,6.0,9.0,1977,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,291872.4137006557,4078.9961730135724,0.0
10713,27,1.0,41.25327241767624,37.04082933927086,1.0,3.0,9.0,2018,0.011654127,1,1,4,915,0,900.0,0,0,1,108652.99313567783,2633.8030116884033,3.2124430784053857
1608,45,1.0,42.583453510335026,41.583453510335026,1.0,7.0,1.0,2015,0.195781053,1,1,23,5212,6,900.0,3,2,1,292327.0191237874,6864.802993323205,0.0
9123,9,2.0,57.57268177585426,34.51166464300901,9.0,17.0,17.0,1993,0.069753361,1,1,53,13670,4,900.0,1,11,1,231496.45993935646,4020.9427943730966,14.061017132845244
8495,22,1.0,40.18290689190018,18.5721710919692,8.0,12.0,14.0,1977,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,173907.49738753412,4327.897378240431,13.610735799930982
12098,9,3.0,79.35225562313792,78.35225562313792,1.0,7.0,1.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,232255.10548064034,2926.887253006054,0.0
8208,109,2.0,79.03373589836718,40.069064368780346,10.0,15.0,18.0,1987,0.0,1,1,25,5027,4,46.0,1,1,1,493265.91174141073,6241.207076124077,28.964671529586838
6397,39,1.0,40.17118454170273,21.493838299682842,7.0,16.0,17.0,2010,0.428825818,1,1,25,5011,8,730.0,0,2,1,191808.0751615406,4774.767718448027,11.677346242019887
5248,99,2.0,45.235458630552756,29.44907268045439,5.0,3.0,5.0,1971,0.033493708,1,1,66,10573,1,1322.0,3,8,1,172864.61181737806,3821.440459556268,10.786385950098367
9585,128,3.0,78.38450259794537,48.670993945317925,10.0,17.0,17.0,1993,0.0,1,1,27,4798,0,30.0,2,8,1,312926.6900570367,3992.2010051160187,19.713508652627446
8474,30,1.0,49.27782397120834,48.27782397120834,1.0,1.0,16.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,83754.89979670502,1699.6468806260739,0.0
15492,74,1.0,50.993614997147645,49.993614997147645,1.0,8.0,22.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,166683.80871116393,3268.719205737571,0.0
15881,62,1.0,44.22032772431163,37.04082933927086,0.0,8.0,13.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,117947.29433065502,2667.264138474701,7.179498385040773
7995,52,3.0,79.28702780924154,78.28702780924154,1.0,12.0,17.0,1977,0.371148999,1,1,34,7065,1,750.0,2,5,1,198873.13702581366,2508.268281972772,0.0
16224,101,1.0,36.17039070970402,19.169342131287802,9.0,7.0,12.0,1971,0.038692987000000005,1,1,28,6533,1,1015.0,2,5,1,195426.35689975414,5402.937404470003,8.00104857841622
5074,61,1.0,45.26691088946136,23.601067226585787,8.0,5.0,12.0,1978,0.300322518,1,1,52,10311,6,900.0,1,9,1,190428.71034081554,4206.797119552275,13.66584366287557
465,3,1.0,29.72186611091766,18.39180385810284,5.0,6.0,12.0,1977,0.050900058,1,1,43,10621,1,30.0,2,3,1,143442.03363391658,4826.144936479152,6.33006225281482
4613,57,3.0,82.77718204386022,52.59106636461573,11.0,7.0,7.0,2004,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,280222.6092399807,3385.263937729872,19.186115679244494
4824,20,1.0,40.91981513009717,22.76653423990948,9.0,12.0,14.0,1969,0.019508796,1,1,37,7687,11,176.0,5,5,1,273703.361395633,6688.77316589634,9.153280890187691
11999,12,2.0,56.81555502030263,29.22619072035405,8.0,3.0,12.0,1981,0.090799103,1,1,74,19083,2,900.0,5,15,1,218879.94247932645,3852.4650934257575,19.58936429994858
6265,11,1.0,44.69654225370815,21.42797545028509,8.0,10.0,12.0,1977,0.00016967599999999998,1,1,36,5992,0,900.0,1,1,1,183355.86239288462,4102.238185497959,15.268566803423063
11341,30,3.0,78.44084310994972,45.922680741433496,10.0,17.0,25.0,1985,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,399599.70248873264,5094.281074065176,22.51816236851623
10422,30,2.0,66.34106738086557,65.34106738086557,1.0,7.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,190611.46443919337,2873.204667402902,0.0
2793,23,3.0,80.71666541678985,70.71666541678985,10.0,3.0,17.0,2018,0.005767451,1,1,1,388,0,900.0,0,0,1,109873.36601963463,1361.2228088498302,0.0
9083,27,1.0,50.811915955071015,40.811915955071015,10.0,12.0,17.0,2016,0.011654127,1,1,4,915,0,900.0,0,0,1,106518.42161168413,2096.3275957920973,0.0
14366,23,2.0,66.32913983435746,65.32913983435746,1.0,7.0,2.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,159839.77854666085,2409.7972466675396,0.0
7925,7,1.0,39.20873320644662,22.48590715115469,8.0,3.0,4.0,1960,0.130617806,1,1,39,10418,9,900.0,1,9,1,168504.9599109566,4297.638462934358,8.722826055291925
3445,53,1.0,35.6727879878611,21.391266221424914,8.0,4.0,24.0,2020,0.049637257,1,1,34,7759,0,229.0,1,3,1,170847.41676632906,4789.292522481444,6.281521766436185
6856,84,2.0,49.41911565299052,31.18170118694244,5.0,7.0,5.0,1966,0.14966637300000002,1,1,22,4789,2,4087.0,4,1,1,200759.15503000663,4062.378542742256,13.23741446604808
9579,120,3.0,82.85896938472663,43.00682610604733,10.0,17.0,17.0,2004,0.0006991189999999999,1,1,14,3369,24,4129.0,0,3,1,341421.7918425962,4120.516998676674,29.852143278679307
12777,58,2.0,62.46586210370658,60.106000831577994,0.0,11.0,12.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,145664.7081259782,2331.909033515681,2.359861272128583
5244,57,3.0,68.01625673808816,44.00662634800592,9.0,9.0,14.0,1976,0.13321533300000002,1,1,49,11395,3,1406.0,3,4,0,257484.78307107673,3785.635896761852,15.009630390082236
7713,11,2.0,47.03343309100566,29.296514122933093,5.0,1.0,5.0,1970,0.038692987000000005,1,1,28,6533,1,1015.0,2,5,1,178429.67526016632,3793.677465876671,12.736918968072569
15456,140,2.0,47.781595247539826,30.780010059740327,5.0,4.0,5.0,1960,0.23861713,1,1,26,3889,6,705.0,3,6,1,204610.6486302805,4282.206309150289,12.001585187799499
9657,123,1.0,40.885067646679815,20.90476904057441,8.0,7.0,12.0,1983,0.0,1,1,47,11319,0,1145.0,3,5,1,192744.31682748336,4714.296145799228,11.980298606105404
14166,64,1.0,39.930063853393015,19.621666864391024,6.0,8.0,9.0,1970,0.135649789,1,1,46,7960,6,350.0,3,11,1,189464.78134516426,4744.915561387581,14.308396989001992
5847,67,3.0,76.04046697360684,46.79164040646143,10.0,10.0,16.0,1977,0.100455735,1,1,43,7227,0,900.0,1,6,0,320744.6317415241,4218.078143218827,19.248826567145407
1848,99,2.0,48.232263927202155,32.35624187806911,6.0,8.0,9.0,1971,0.012338886,1,1,35,5776,1,2078.0,2,4,1,178517.67552370887,3701.2087135936413,9.876022049133041
6604,124,2.0,45.438425458509464,28.087059746095395,5.0,4.0,9.0,1970,0.122090347,1,1,29,6566,7,1894.0,4,0,1,214944.6195994289,4730.459240840072,12.351365712414069
4234,34,2.0,53.55902809255145,33.148711036417275,9.0,3.0,17.0,1999,0.069753361,1,1,53,13670,4,900.0,1,11,1,245924.3619501161,4591.650944919167,11.410317056134176
10344,66,2.0,49.523702363195355,33.27417102035262,5.0,2.0,5.0,1962,0.111627393,1,1,50,12238,8,1970.0,2,3,1,200308.99761351585,4044.7096653738868,11.249531342842737
5660,23,1.0,31.928076795745028,30.928076795745028,1.0,7.0,12.0,1977,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,65932.03469957302,2065.01741778445,0.0
11032,45,3.0,74.15547110178848,44.59511147508,8.0,9.0,9.0,1973,0.014423114,1,1,19,3806,4,900.0,0,3,1,338563.50441538164,4565.590365553166,21.560359626708475
12159,6,2.0,63.1301861436907,63.1301861436907,0.0,4.0,17.0,1977,0.243204519,1,1,5,1564,0,540.0,0,0,1,168826.79111074618,2674.2641107770423,0.0
3132,129,1.0,34.60601163786266,19.127896625866583,6.0,5.0,5.0,1959,0.051942062,1,1,17,4017,7,800.0,2,0,1,186441.5642114394,5387.548445699894,9.478115011996074
1951,44,2.0,54.68422814906505,34.29024205366923,9.0,8.0,14.0,2006,0.232205084,1,1,24,4860,1,80.0,0,3,1,261592.7749958396,4783.696942430231,11.393986095395817
6878,127,1.0,30.120510546356613,20.93836276802968,5.0,4.0,5.0,1958,0.486245621,1,1,13,2514,19,900.0,0,6,1,130996.19622875082,4349.069582573731,4.182147778326932
593,11,1.0,36.13288872276672,20.953341081819676,5.0,6.0,9.0,1974,0.012338886,1,1,35,5776,1,2078.0,2,4,1,147414.25865647508,4079.7806061819756,10.179547640947046
9902,48,3.0,84.0282024373707,48.66909268379717,9.0,15.0,25.0,2015,0.041124634,1,1,46,9515,5,900.0,1,10,1,291778.9267418421,3472.392819057574,26.359109753573527
14568,157,1.0,34.08345621464551,19.685535958963566,9.0,9.0,12.0,1971,0.0,1,1,30,7538,87,4702.0,5,5,1,268256.96660045837,7870.591670958227,5.397920255681942
12355,23,1.0,35.95604435114056,35.95604435114056,0.0,4.0,13.0,1977,0.005767451,1,1,1,388,0,900.0,0,0,1,73940.5956653482,2056.4162993920304,0.0
8241,8,4.0,105.00302998138788,95.00302998138788,10.0,7.0,24.0,2010,0.092290642,1,1,21,4346,2,165.0,1,2,1,406384.44520531216,3870.2163668738426,0.0
9273,9,1.0,43.0630790018807,41.472957677533095,1.0,7.0,1.0,2017,0.161531741,1,1,25,5648,1,30.0,2,4,1,140371.21052947227,3259.6649794442665,0.5901213243476064
2485,6,1.0,42.621729421430004,41.621729421430004,1.0,7.0,16.0,2017,0.243204519,1,1,5,1564,0,540.0,0,0,1,136197.11720773744,3195.485473174117,0.0
5918,9,4.0,122.50024572674751,121.50024572674751,1.0,7.0,18.0,1977,0.161531741,1,1,25,5648,1,30.0,2,4,1,347736.96894256014,2838.663440057353,0.0
5963,62,2.0,83.74124284044036,82.74124284044036,1.0,7.0,1.0,2016,0.072157581,1,1,2,629,1,900.0,0,0,0,247360.4669219403,2953.8666794480014,0.0
12854,46,1.0,34.17510520423177,18.61002125042133,6.0,6.0,9.0,1970,0.0,1,1,47,11319,0,1145.0,3,5,1,168432.15295425337,4928.504300065682,9.56508395381044
6678,62,2.0,56.567781470175426,31.05311126329844,11.0,13.0,16.0,1976,0.002211665,1,1,39,7614,3,900.0,1,5,0,270011.4837755971,4773.237994457268,14.514670206876986
6725,134,3.0,88.74524054190344,51.66160012597417,10.0,12.0,12.0,2017,0.212515361,1,1,19,3293,16,628.0,3,7,1,215851.426648743,2432.259187430147,27.083640415929274
1433,62,1.0,46.29688156391805,46.29688156391805,0.0,8.0,13.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,122609.32970300523,2648.32804200277,0.0
7217,97,1.0,25.98540935132594,13.368546587717235,5.0,3.0,9.0,1973,0.306977489,1,1,27,5148,14,1575.0,5,7,1,123799.48621616034,4764.192264296321,7.616862763608706
14147,47,1.0,37.60898958197157,20.885469222675308,6.0,1.0,12.0,1980,0.298204575,1,1,16,4048,3,900.0,1,3,1,153187.39803990105,4073.1590968701194,10.723520359296263
9376,9,2.0,61.794365186980464,35.80444568534862,10.0,8.0,14.0,1995,0.161531741,1,1,25,5648,1,30.0,2,4,1,198615.0204305936,3214.128340498594,15.989919501631846
15372,105,2.0,38.72201465808342,28.161919564994804,6.0,1.0,9.0,1971,0.069660344,1,1,31,6119,4,900.0,1,2,1,184397.5880913237,4762.086624871151,4.560095093088613
10259,21,3.0,79.06937894023484,46.03306269940293,10.0,4.0,14.0,2008,0.034331497,1,1,25,5487,3,900.0,0,4,1,429171.38939466345,5427.78247593238,23.03631624083191
12702,58,1.0,44.81772276743538,43.81772276743538,1.0,11.0,17.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,121387.71128937096,2708.475660828788,0.0
13086,58,2.0,66.20969030292491,66.20969030292491,0.0,7.0,3.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,145258.39542583725,2193.9144370143695,0.0
11564,89,2.0,42.48136913038536,22.79878519064324,7.0,6.0,9.0,1965,0.1363303,1,1,30,6141,10,262.0,3,6,1,206441.71869732294,4859.582516366281,12.68258393974212
10500,17,3.0,78.56413148181898,45.59921941079815,11.0,8.0,24.0,2010,0.093442564,1,1,23,4635,5,3300.0,2,4,1,520238.7058689143,6621.834876254007,21.964912071020827
2285,62,2.0,77.63307293817155,76.63307293817155,1.0,6.0,6.0,2017,0.072157581,1,1,2,629,1,900.0,0,0,0,178912.36908081267,2304.5895558366196,0.0
11018,56,3.0,67.42451318833426,42.97265260262725,8.0,2.0,16.0,1982,0.035145267,1,1,42,9292,3,2620.0,0,3,1,334325.6439923818,4958.51772868605,16.45186058570701
10569,107,2.0,45.00591514808664,27.972899193179227,5.0,4.0,5.0,1963,0.050272014,1,1,21,4231,14,1020.0,0,3,1,221502.3494138832,4921.62749463167,12.033015954907416
11738,53,2.0,65.9514851619834,47.065177067054606,12.0,9.0,24.0,2018,0.049637257,1,1,34,7759,0,229.0,1,3,1,280212.2593519567,4248.763445792427,6.886308094928793
7980,61,2.0,53.828366445113794,30.558457056878918,8.0,8.0,12.0,1982,0.300322518,1,1,52,10311,6,900.0,1,9,1,259310.8103828365,4817.363548404229,15.269909388234876
4792,168,1.0,50.02815234841179,23.884804811010962,8.0,2.0,5.0,1960,0.341071945,1,1,27,5664,48,2300.0,3,11,1,194253.06920882573,3882.8751430991547,18.143347537400825
7288,23,1.0,37.04082933927086,37.04082933927086,0.0,2.0,9.0,2017,0.034656082000000005,1,1,0,168,0,900.0,0,0,1,73152.79890675332,1974.9233538136898,0.0
7665,34,3.0,87.84908601682855,86.84908601682855,1.0,5.0,25.0,2016,0.069753361,1,1,53,13670,4,900.0,1,11,1,320797.7023027956,3651.6908353644444,0.0
4331,94,1.0,34.090702645175426,20.370386874704174,6.0,7.0,9.0,1973,0.127375905,1,1,43,8429,3,900.0,3,9,1,163040.58587524435,4782.5528142441535,7.720315770471252
10628,18,2.0,57.92560277280624,33.06790616384879,8.0,7.0,14.0,1988,0.0,1,1,30,5562,0,900.0,0,5,0,242139.8408913777,4180.186813784054,16.857696608957454
1022,3,1.0,32.83539558034084,19.498795682352085,6.0,10.0,12.0,1972,0.050900058,1,1,43,10621,1,30.0,2,3,1,143913.84580076527,4382.887529058099,7.3365998979887515
10996,27,2.0,42.34211713987106,41.34211713987106,1.0,6.0,17.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,146283.97778721724,3454.8101906191723,0.0
12906,34,2.0,62.84535429187669,60.87826305001233,1.0,6.0,6.0,2017,0.069753361,1,1,53,13670,4,900.0,1,11,1,276616.6784954175,4401.545374550823,0.9670912418643596
1898,58,2.0,38.25695468345707,26.49962845318109,7.0,9.0,9.0,1964,0.31019913,1,1,11,2748,1,900.0,0,0,1,147247.874311221,3848.917811926452,4.757326230275979
10245,87,3.0,64.18415798052641,42.09376302969181,9.0,5.0,9.0,1981,0.100455735,1,1,43,7227,0,900.0,1,6,0,239443.83573310226,3730.575320560409,13.0903949508346
16664,9,3.0,65.6887569262101,40.91489734323087,8.0,7.0,14.0,1997,0.161531741,1,1,25,5648,1,30.0,2,4,1,227554.01693050613,3464.1242668988775,16.773859582979235
12120,41,3.0,72.36058650796198,40.111807452691174,9.0,8.0,16.0,1984,0.175054867,1,1,36,10055,3,900.0,1,0,1,301664.0786724052,4168.900408777263,23.24877905527081
15059,90,1.0,37.85740552013553,22.352891785902205,9.0,3.0,12.0,1969,0.265088676,1,1,37,5288,0,1937.0,3,2,1,189627.71982738856,5008.999354869411,6.504513734233324
1887,6,3.0,75.41760690891206,75.41760690891206,0.0,7.0,17.0,1977,0.243204519,1,1,5,1564,0,540.0,0,0,1,197613.62158448386,2620.258447382954,0.0
10919,190,2.0,47.489414781576855,35.564479208442265,4.0,5.0,5.0,1918,0.0,1,1,30,7538,87,4702.0,5,5,1,537979.6575089772,11328.412025782263,7.92493557313459
13812,1,1.0,44.004221576482436,43.004221576482436,1.0,9.0,17.0,1977,0.007122317,1,1,1,264,0,900.0,0,1,1,131509.56362756682,2988.5669809882656,0.0
3716,21,2.0,43.335586237511386,31.47544253391449,6.0,2.0,5.0,1965,0.034331497,1,1,25,5487,3,900.0,0,4,1,162592.6528682412,3751.9430792308194,5.860143703596897
5628,1,1.0,48.61257626785504,47.61257626785504,1.0,3.0,24.0,1977,0.007122317,1,1,1,264,0,900.0,0,1,1,168420.66157056973,3464.5491866666925,0.0
6436,79,3.0,91.28259959524765,50.81913417259965,11.0,19.0,25.0,1979,0.307466659,1,0,30,5048,9,325.0,2,5,1,182452.76475923427,1998.768281887681,29.463465422648
2498,30,1.0,53.93541039036208,43.93541039036208,10.0,3.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,120686.03112614574,2237.6029078609104,0.0
10393,27,1.0,54.79760901442653,50.2774907106296,1.0,7.0,14.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,166803.35316122186,3043.989622198802,3.5201183037969273
7599,62,2.0,73.93590532866399,72.93590532866399,1.0,7.0,1.0,1977,0.072157581,1,1,2,629,1,900.0,0,0,0,168061.1086871632,2273.0648653058165,0.0
8978,9,2.0,55.76006245233498,31.15167939802818,9.0,9.0,15.0,2010,0.161531741,1,1,25,5648,1,30.0,2,4,1,208690.31624196807,3742.648538465349,15.608383054306799
15762,109,3.0,76.746603238253,46.47019765794254,10.0,15.0,17.0,1996,0.1363303,1,1,30,6141,10,262.0,3,6,1,117242.41811870402,1527.656119903253,20.27640558031046
6906,12,1.0,40.72315245889765,21.097875970819725,8.0,16.0,17.0,1987,0.090799103,1,1,74,19083,2,900.0,5,15,1,175521.57590805631,4310.117594290184,11.625276488077926
9514,38,1.0,47.30306507495757,46.30306507495757,1.0,7.0,1.0,1977,0.060753049,1,1,15,2787,2,520.0,0,7,1,269128.3192101606,5689.447793365893,0.0
15333,88,2.0,66.32816279970365,55.32816279970365,11.0,12.0,13.0,1977,0.127375905,1,1,43,8429,3,900.0,3,9,1,290791.32993908075,4384.1306266420515,0.0
10772,58,3.0,60.315001093134214,37.04082933927086,6.0,9.0,9.0,1970,0.14890389099999998,1,1,9,1952,1,1430.0,3,2,1,193637.6682590033,3210.4396045687126,17.274171753863357
2723,188,1.0,36.05230693998549,22.858800623016737,6.0,6.0,9.0,1973,0.0,1,1,7,1660,39,1786.0,1,5,1,218071.67343984585,6048.757817436179,7.1935063169687545
6837,165,1.0,40.78175227759245,19.251595572338214,0.0,9.0,13.0,1977,0.020741326,1,1,24,5613,5,1340.0,2,5,1,131026.30706501895,3212.866042958419,21.53015670525424
11438,1,1.0,38.603074193770496,37.603074193770496,1.0,5.0,17.0,1977,0.007122317,1,1,1,264,0,900.0,0,1,1,142314.81385214106,3686.618665077893,0.0
14501,1,2.0,65.09485706528706,64.09485706528706,1.0,15.0,17.0,1977,0.007122317,1,1,1,264,0,900.0,0,1,1,178227.69378824424,2737.9688937559276,0.0
3943,85,4.0,63.14741387540085,46.7779635239433,6.0,6.0,9.0,1979,0.037177818,1,1,52,11217,1,2300.0,1,7,1,250971.66390366468,3974.377547730913,10.369450351457552
15153,2,1.0,37.46041367933325,20.5776536083182,10.0,7.0,12.0,1980,0.035145267,1,1,42,9292,3,2620.0,0,3,1,178464.25055760407,4764.075807738932,6.882760071015049
7721,1,2.0,72.53289213929034,62.53289213929033,10.0,7.0,24.0,2017,0.007122317,1,1,1,264,0,900.0,0,1,1,218538.04823691602,3012.950977016621,7.105427357601002e-15
19,16,3.0,64.08092957649615,44.55132014999461,6.0,5.0,9.0,1980,0.037177818,1,1,52,11217,1,2300.0,1,7,1,258719.28870838077,4037.3835151616595,13.529609426501537
13848,153,3.0,77.81085482138081,48.708323975858974,10.0,4.0,17.0,1994,0.033493708,1,1,66,10573,1,1322.0,3,8,1,305857.99852488947,3930.7883100244003,19.10253084552184
1487,18,2.0,54.429399215486384,32.140939004228,8.0,11.0,17.0,1998,0.0,1,1,30,5562,0,900.0,0,5,0,104946.73488355387,1928.125909824376,14.288460211258382
5471,30,2.0,68.6716079572673,67.6716079572673,1.0,7.0,1.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,198786.77669702875,2894.7447512912327,0.0
1846,72,1.0,35.507727635850905,21.798685458689583,6.0,3.0,9.0,1968,0.210473241,1,1,11,2398,2,1994.0,3,0,1,175652.67601761158,4946.885867184056,7.709042177161322
129,60,1.0,34.49103927962153,18.042005526437308,6.0,7.0,5.0,1964,0.341071945,1,1,27,5664,48,2300.0,3,11,1,154170.21903409413,4469.862963079315,10.449033753184224
6425,45,3.0,80.79778949850416,75.91779155465319,1.0,7.0,12.0,2016,0.195781053,1,1,23,5212,6,900.0,3,2,1,430371.9973376826,5326.531827280377,3.8799979438509666
5835,23,2.0,69.87810125567547,59.878101255675475,10.0,4.0,17.0,2019,0.075778755,1,1,6,1437,3,900.0,0,2,1,175066.7467009892,2505.3163087594676,0.0
12192,31,3.0,79.07429766230496,49.60076181876558,10.0,7.0,16.0,1980,0.151346216,1,0,32,5889,10,830.0,4,1,1,437239.7726678808,5529.480319068516,19.47353584353938
14429,9,1.0,40.544656523578205,22.67846742290165,8.0,14.0,17.0,1996,0.069753361,1,1,53,13670,4,900.0,1,11,1,192975.60293464415,4759.58164357421,9.866189100676554
1122,128,1.0,39.43106604122975,22.99808046788442,8.0,6.0,17.0,1987,0.0,1,1,27,4798,0,30.0,2,8,1,174360.761778179,4421.9134627469775,8.432985573345327
8621,23,1.0,36.48203775674647,36.48203775674647,0.0,8.0,17.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,116568.92078629333,3195.2414929107604,0.0
6365,105,2.0,42.198129046419794,27.845144889451323,6.0,8.0,12.0,1968,0.040242764,1,1,25,3478,11,2729.0,3,1,1,194093.44474286927,4599.5746524533815,8.352984156968471
7018,120,3.0,87.8484942062905,56.589076323670405,11.0,2.0,3.0,1931,0.341071945,1,1,27,5664,48,2300.0,3,11,1,402075.4310305312,4576.918872238793,20.25941788262009
9915,2,1.0,54.042376927336186,29.89286399728012,9.0,4.0,5.0,1977,0.035145267,1,1,42,9292,3,2620.0,0,3,1,202156.38187454094,3740.7011565452526,15.149512930056066
11771,45,1.0,38.46727580065075,37.04082933927086,1.0,7.0,9.0,1977,0.195781053,1,1,23,5212,6,900.0,3,2,1,247440.53060064913,6432.494255194,0.4264464613798893
11308,6,3.0,79.60824560036937,79.60824560036937,0.0,8.0,17.0,1977,0.243204519,1,1,5,1564,0,540.0,0,0,1,200159.58533000585,2514.3072029849773,0.0
8424,160,2.0,44.91060801068288,29.02727082753086,5.0,7.0,9.0,1979,0.0,1,1,39,8647,0,810.0,0,5,1,202165.1190660943,4501.500380890086,10.883337183152019
4468,21,1.0,51.48641146081078,20.37131654632832,14.0,12.0,18.0,2008,0.194489265,1,1,47,8004,3,125.0,3,5,1,189856.43490475047,3687.5056838882806,17.11509491448246
11405,90,2.0,46.60947097680196,30.738255042256284,5.0,7.0,5.0,1967,0.265088676,1,1,37,5288,0,1937.0,3,2,1,168110.07663047672,3606.7793327700915,10.871215934545674
10356,16,2.0,44.54420320560885,28.7475214599486,6.0,7.0,9.0,1980,0.037177818,1,1,52,11217,1,2300.0,1,7,1,201428.7400055248,4521.996702371401,9.796681745660251
16038,129,2.0,62.930910952785645,33.39090087584421,7.0,18.0,22.0,2009,0.020741326,1,1,24,5613,5,1340.0,2,5,1,221225.41692132907,3515.3696899017555,22.540010076941435
4320,29,1.0,47.23584336383904,21.629795626972427,12.0,28.0,30.0,2015,0.069660344,1,1,31,6119,4,900.0,1,2,1,115651.35930630488,2448.3813788501275,13.60604773686661
16044,58,1.0,44.10149452265194,43.10149452265194,1.0,13.0,17.0,1977,0.43788524,1,1,23,5735,3,1084.0,0,5,1,121120.32349497285,2746.3995224189416,0.0
13085,74,3.0,85.06636463288045,46.21373230833947,10.0,16.0,17.0,1989,0.371148999,1,1,34,7065,1,750.0,2,5,1,302025.34904948703,3550.467336331263,28.852632324540977
13635,127,2.0,53.16969532546046,29.904448315063494,11.0,11.0,16.0,1984,0.486245621,1,1,13,2514,19,900.0,0,6,1,245847.98100605945,4623.83655767037,12.265247010396966
12300,44,2.0,55.79953996494822,32.781260192155735,9.0,7.0,16.0,1982,0.122190486,1,1,25,4724,2,1308.0,1,3,1,308100.3605869021,5521.557360158212,14.018279772792482
1594,99,3.0,57.61926910786271,40.282178063127496,6.0,5.0,9.0,1955,0.033493708,1,1,66,10573,1,1322.0,3,8,1,239739.53554592066,4160.752804710705,11.337091044735217
5621,23,3.0,173.5042221827244,161.5042221827244,12.0,7.0,3.0,1977,0.014072961,1,1,2,475,0,900.0,0,0,1,207007.9566626949,1193.1003987020347,0.0
4756,9,1.0,42.31639406570449,22.58776028766353,10.0,22.0,22.0,1995,0.161531741,1,1,25,5648,1,30.0,2,4,1,87752.10759829,2073.714207832493,9.728633778040962
14920,61,1.0,40.224554236839374,22.151200116947454,6.0,7.0,9.0,1976,0.300322518,1,1,52,10311,6,900.0,1,9,1,189919.82310134897,4721.489813985614,12.07335411989192
1881,85,2.0,51.797529064037434,28.44889832138956,6.0,2.0,9.0,1976,0.037177818,1,1,52,11217,1,2300.0,1,7,1,184898.4683219903,3569.638777428935,17.348630742647874
5023,96,3.0,77.80398617462663,47.79322258254796,10.0,4.0,17.0,2005,0.041116354,1,1,53,14892,4,900.0,1,4,1,316947.1611766173,4073.6622473975485,20.010763592078668
12329,51,2.0,52.665130035628216,30.099007937375582,8.0,4.0,4.0,1919,0.015016892,1,1,17,3079,59,2890.0,0,8,1,90314.5323433432,1714.8829269432163,14.566122098252634
9717,27,2.0,55.0640411323455,32.38452483524833,11.0,10.0,17.0,2018,0.011654127,1,1,4,915,0,900.0,0,0,1,136794.5800360356,2484.2815242574025,11.679516297097173
16456,84,1.0,35.346860366820984,19.95289755240995,10.0,11.0,14.0,1971,0.14966637300000002,1,1,22,4789,2,4087.0,4,1,1,162624.87216169786,4600.829337429608,5.393962814411033
13723,30,2.0,71.43274395721917,70.43274395721917,1.0,7.0,17.0,1977,7.81528e-05,1,1,22,6398,141,1046.0,3,23,1,162922.34754349364,2280.7796329519033,0.0
6606,48,2.0,52.84021079979945,32.60964981825685,8.0,3.0,16.0,1983,0.041124634,1,1,46,9515,5,900.0,1,10,1,222770.98147597452,4215.936653243253,12.230560981542602
5163,23,3.0,78.49581308106704,77.49581308106704,1.0,9.0,25.0,1977,0.075778755,1,1,6,1437,3,900.0,0,2,1,192302.75194072496,2449.84725162504,0.0
13177,105,1.0,51.07104286549226,21.65580135324017,14.0,13.0,22.0,2012,0.069660344,1,1,31,6119,4,900.0,1,2,1,328299.7511747447,6428.295424461963,15.415241512252088
